date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-01-03,3324,2819421,961268402,340.5,348.5,337.0,337.5,-7.0,2888
2024-01-04,3324,3471710,1152304544,337.0,338.5,327.0,332.0,-5.5,4068
2024-01-05,3324,2560381,838547568,332.0,334.0,323.0,323.0,-9.0,3678
2024-01-08,3324,1930665,626297416,325.0,328.5,320.0,324.5,1.5,2108
2024-01-09,3324,2680253,864513798,328.0,332.0,318.0,318.5,-6.0,3147
2024-01-10,3324,2012039,645694329,317.0,325.0,317.0,321.5,3.0,2469
2024-01-11,3324,2738342,899055966,322.0,334.0,320.0,331.5,10.0,2880
2024-01-12,3324,2928447,974580845,332.0,336.5,324.0,333.0,1.5,3287
2024-01-15,3324,2056704,686635321,339.0,339.0,330.5,336.0,3.0,1917
2024-01-16,3324,2438471,822103439,333.5,340.0,333.0,338.5,2.5,2025
2024-01-17,3324,6604248,2278830493,338.0,351.0,337.5,342.0,3.5,5620
2024-01-18,3324,4245339,1463989452,346.0,349.0,339.5,348.0,6.0,3825
2024-01-19,3324,5894668,2080719002,352.0,357.5,347.0,357.5,9.5,5271
2024-01-22,3324,18092080,6793011531,369.0,388.5,362.0,386.0,28.5,14123
2024-01-23,3324,6926719,2629841842,386.0,387.0,375.0,375.0,-11.0,7042
2024-01-24,3324,3262627,1213497320,377.0,378.5,367.5,372.0,-3.0,3426
2024-01-25,3324,4958170,1853474798,378.0,382.0,368.0,370.0,-2.0,5259
2024-01-26,3324,4271744,1535960813,367.5,367.5,355.0,356.0,-14.0,4605
2024-01-29,3324,7276090,2714080679,356.0,379.5,356.0,374.0,18.0,5928
2024-01-30,3324,21637469,8509299985,386.5,404.0,377.0,392.5,18.5,18347
2024-01-31,3324,6425308,2441648020,384.5,386.0,376.5,376.5,-16.0,7399
2024-02-01,3324,10619277,4111529683,376.0,394.5,376.0,386.5,10.0,9812
2024-02-02,3324,12381843,5167987995,399.0,425.0,398.0,425.0,38.5,8595
2024-02-05,3324,11704338,5023619503,428.5,441.0,414.0,426.5,1.5,11172
2024-02-15,3324,10912871,4975661314,447.5,469.0,440.5,469.0,42.5,9654
2024-02-16,3324,9939135,4527342175,470.5,471.0,439.0,447.0,-22.0,9507
